x1,T,P,y1
0.005061583846218687,97.98857813449244,0.95,0.017829704283110676
0.005522117123602399,97.5184378274364,1.0386925826224824,0.045912670815179656
0.006952130531190703,98.10120273348599,0.997519579424719,0.0622981543590036
0.009197051616629648,97.90687033513096,0.95,0.060742807233213625
0.01083765148029836,97.69169165217073,1.020140202293514,0.051506084163330836
0.011353644767419069,97.82214061886138,0.9835382527677712,0.056027245599449264
0.012154474689816341,97.76384304375236,1.04177395900193,0.04843071384996922
0.014393488629755868,97.53465878099442,1.0212835545141712,0.07007870072573175
0.015456616528867428,98.00134840119736,1.0145419845188342,0.0464771878440321
0.016587828927856152,97.35055322430564,0.9759046314795896,0.059361150769652836
0.018221825651549728,97.501719626964,1.0285862364160883,0.08247724570089568
0.020584494295802447,96.73198881152467,0.9595862113141091,0.04224851424026031
0.023271935735825866,97.016346483813,0.9519410256430849,0.06523004674438655
0.02431596643145384,96.96257194811302,0.9799556774338302,0.07766584246593823
0.02535074341545751,97.05467107085086,1.0154172354897675,0.05945769033661179
0.02541912674409519,97.26664946211488,1.0067405417725566,0.05311764169179258
0.026511310541621813,96.96398018195124,1.0021015648933955,0.06502306026593965
0.03050024993904943,96.7290110894288,1.036514755624765,0.0851446311114659
0.03142918568673425,96.85191618948905,0.957449028012009,0.07774281453532132
0.034388521115218396,96.86043304439153,0.9933623912924269,0.11095670562320477
0.035942273796742086,96.40127347754542,0.9889952676455593,0.09976025658986659
0.036886947354532795,96.29900075363877,0.95,0.07303407944258229
0.03734818874921442,96.62175051799419,1.0456394815576735,0.08274372151680408
0.040728802318970136,96.2655830883055,0.9922135996724825,0.12264551936996873
0.040775141554763916,96.31291723123587,0.9932056332429542,0.11717056615022806
0.04315991195057611,96.17346759365962,1.0086608088783957,0.10316796321037322
0.045227288910538066,96.32899812884756,1.0119906385525792,0.09470423835267676
0.04530400977204452,96.19757982449686,0.9909046065149717,0.08043845795657793
0.04544638034145787,96.32882718029619,0.9907589714744278,0.09334353212418069
0.04600264202175275,96.20310886143434,1.0153931739452824,0.10875837348699471
0.046450412719997725,96.17979361800093,1.0278352038424372,0.07790220555871516
0.05147875124998935,96.05800945446815,0.9860189049439527,0.09138295771928999
0.0516817211686077,95.73325550791084,0.9860614810810482,0.09658763701266863
0.05630327568183735,95.8899230637776,1.0047956917599221,0.1160834565684035
0.057558760016644284,95.84518844075201,0.9855081684494968,0.08945163896458708
0.05808361216819946,95.61698691587141,1.05,0.10780493749310271
0.06355835028602363,95.42944421474756,1.0133380800466043,0.10718094002599649
0.06505159298527952,94.84869257562747,1.0458540527923759,0.10892546950353892
0.06936130087516545,95.27942167944185,1.0412097563548888,0.10452602329534648
0.07056874740042984,95.19265225553194,0.9968665234438758,0.11795223293617814
0.07118864846022899,95.38894181869449,1.0491989358811418,0.12603085892847377
0.07276300636419353,95.0761193711115,0.9932543205457577,0.11594084429200445
0.07379656473539886,95.19235542663408,1.0238046616165664,0.11848570448596503
0.07404465173409036,95.08799655161715,0.974484386373721,0.11498405012007085
0.07455064367977082,94.67610535463618,1.0169652893689463,0.10794369033586003
0.07697990982879299,94.74289693095349,1.05,0.1263751361263288
0.07773463696498484,94.94793543256993,0.9822260722254131,0.13026215596167434
0.07845638134226596,94.68940323435754,0.9796676508842544,0.12282490821939449
0.08134878064189976,94.61129879147292,1.0132582194870823,0.11266091241921639
0.08350071669866876,94.70873553523751,1.0108451057561831,0.1221865574484435
0.08410680611499743,94.58879052175543,0.9960622909872309,0.13277369110245574
0.08413996499504883,94.39716109930777,0.9889891648275003,0.13298110573158942
0.08483771408519192,94.25727374394,0.9672880276767146,0.15492057622967625
0.085347464993768,94.44756221442961,1.035630381653847,0.12794350289454254
0.0884925020519195,94.20484556574445,1.0054306467611112,0.16711143519686875
0.0902897700544083,94.5364101041751,0.9969953777056014,0.15438898315363214
0.09120610304869037,94.42067105547564,0.9525642789390361,0.14447686302096055
0.09128667678613356,94.48544896912357,0.9774409200478354,0.14613745535382275
0.09310276780589921,94.55182384255043,0.9515460455228347,0.12514979286945546
0.09367476782809248,94.10256732241925,1.0096923781934808,0.11547458170883466
0.093981939840869,94.23954041309914,1.0164020070460413,0.12253936589603434
0.0944429607559284,94.39219701818251,1.0483683477396593,0.12264810262497514
0.09717649377076854,94.20293447950408,1.0128492129162294,0.12400217166386081
0.09767211400638387,93.97916437707738,0.9748237099798298,0.14853676837155227
0.09783416065100148,93.66909294746829,1.032579463485251,0.1572517418484647
0.10077800137742665,94.10906712147529,0.9958765445611693,0.1937147732010901
0.10112267612279024,93.98566204431329,0.9703846141854645,0.14631613004463032
0.1014715428660321,93.67798947986624,1.01309679412473,0.1575771398229766
0.10312386883593261,93.59197323852561,0.9907237276885041,0.1665457977691584
0.10789142699330445,93.74368671034819,1.0279777249561928,0.1678080580337031
0.11005192452767676,93.70442660180078,1.0443259024316578,0.16206818038707257
0.11119748230615134,93.5051742908129,0.9961438746568321,0.17883174156977938
0.11347352124058907,93.60846576023881,1.015478176531123,0.15336797021787052
0.11586905952512971,93.55785438951096,1.0176573521326182,0.16909495948245143
0.11607264050691624,93.04311939577343,0.9869354088829047,0.1621778243141704
0.11706701642760586,93.06668754514233,0.9732642332375414,0.16022535628246842
0.11752624677710488,93.28851427416446,1.037971235225941,0.15772172204588938
0.11816482762165625,93.11772176676047,1.05,0.16877160817899442
0.11881791626807192,93.20653825745264,0.9691697457722213,0.13445585248437805
0.1195942459383017,93.19629358470976,0.9963715555417666,0.19025674582634888
0.1198653673336828,93.0567173257778,0.9692743952701238,0.16168060824233438
0.12203823484477883,92.87600900244595,1.05,0.14737710889180486
0.12706051265188478,92.7938645260061,1.0121119027100982,0.1851576478635032
0.13752094414599325,92.20940197403684,0.9915601732864536,0.19383079154193017
0.13949386065204183,92.427162840422,1.0450400095586645,0.1847809283883677
0.14008401523652403,92.65103459534872,1.0356215815469425,0.19326573581845471
0.14092422497476265,92.237209335138,1.007222595384657,0.20182162072228135
0.14299168205283586,92.04140104550154,0.95,0.178224955282555
0.1448948720912231,92.21492917418891,0.9649024949286914,0.18616642929693128
0.15599452033620265,92.15010650540268,0.9796685389074368,0.2073586408984662
0.15601864044243652,91.74825523650273,1.0137991642881734,0.20909164529067792
0.15643704267108605,91.78354766491583,1.0122945597078554,0.217283064402825
0.16080805141749865,91.73775108945676,0.9697080788587019,0.22802240776159272
0.16122128725400442,91.47303945987129,1.0362509869177943,0.1920369842043464
0.16162871409461377,91.80605699016304,0.9751722933805385,0.21251819863430638
0.1629344270814297,91.56679896546785,1.05,0.18496488114616016
0.1694927466860925,91.48686543885104,1.0007265837001826,0.19283456081072656
0.17052412368729153,91.58623218787757,1.0080577683658978,0.20272766770627526
0.17320186991001518,90.87196804383333,1.0110186194020403,0.2042741923806557
0.17329432007084578,91.47416984786827,1.0332909952586866,0.21371222655214853
0.17436642900499144,91.05886570092086,0.9775836496255653,0.2524824497416819
0.17711067940704894,91.40716902220913,1.0324014419714393,0.2501114611764718
0.17743954377972282,91.46492625718767,1.0058382236571173,0.2240200903365498
0.18182496720710062,91.24962315232825,0.9685926705195418,0.23060579583140256
0.18340450985343382,91.04896177132552,1.0160995825758186,0.25979349681260056
0.18485445552552704,90.9147847672344,1.008477398514649,0.2593670391584241
0.18651851039985423,90.62079639543002,0.9751935893788042,0.2418330347664719
0.18657005888603584,90.92215639893423,0.9998987662776715,0.23795180479124317
0.1881211597237613,90.72237591080389,0.9758238980051144,0.232538645033204
0.1952429877980445,90.37114460703629,1.0033981123161329,0.24472659086765633
0.19579113478929644,90.52703514919318,1.0153360779857494,0.23135209907046653
0.1959828624191452,90.50388523030311,0.9610950415613246,0.22737911578402026
0.1987156815341724,90.63646592400913,1.0114347515464834,0.25597379354399674
0.19967378215835974,90.24567176551373,1.0136766331624483,0.25909892391616896
0.21233911067827616,89.95578047373476,0.9802931716308582,0.24000390266076518
0.21582102749684318,89.25840677731193,1.009730778451648,0.265614825925898
0.22210781047073025,89.840137985888,1.0189243505366434,0.27948284511926713
0.22359583851945264,89.6576800566084,1.0300174695412894,0.2668508341461904
0.22426930946055978,89.30728055526053,0.978159911763126,0.2710272882711023
0.22649577519793795,89.16012579277114,0.9918662919687229,0.2925079194851623
0.22793516254194168,89.17593162720318,0.9657493265759949,0.2872215133727376
0.22879816549162246,89.36586881992659,1.0462632985770364,0.3058142808974448
0.23724908749680007,88.8719486030126,1.0412462925744455,0.29947971096955533
0.23763754399239967,88.75408053332657,0.9819336381891466,0.2781662270553613
0.23956189066697242,88.99906698953039,0.9840189748101427,0.28882253047736084
0.24185229090045168,89.12309275751828,0.9989307555310755,0.3049741735913587
0.2420552715115004,88.86733576253121,1.05,0.3098339261161251
0.24398964337908358,88.45968776986183,0.9531042757391003,0.27684303470116234
0.24773098950115746,88.92961429136872,0.9972840015308752,0.3142747633871861
0.24929222914887494,88.33528735154853,1.05,0.3113303138411321
0.25024289816459533,88.78403932040561,0.9927622703614437,0.32584616188499443
0.25178229582536416,88.4615857617732,1.0462973058481657,0.28788145788149266
0.2579416277151556,88.21079863382107,1.0238279403886548,0.31800842616979724
0.2587799816000169,88.43194620721052,1.009222200934273,0.3094228122095586
0.26520236768172545,88.12524616439697,0.9912456619325337,0.303398917260873
0.2708322512620742,87.69443412341214,1.05,0.3285433630302318
0.2713490317738959,87.64213299054556,1.0175909205626528,0.3254060165027603
0.2773811829811327,87.69264146822509,0.95,0.32463067813926877
0.27864646423661144,87.88265549452353,0.9521589079819961,0.3394982196072815
0.27993389694594284,87.71647118500337,0.9707641208598807,0.34096068762843945
0.2807723624408558,87.32533954105634,1.0275768680372561,0.33713614907539996
0.28093450968738076,87.4916877812025,1.009264990377969,0.3619664740404508
0.2809631895922303,87.3667522903272,1.02338981596808,0.3560873903166583
0.28185477477339993,87.60762657588566,0.9747026021405143,0.3407579711721162
0.2820345725713065,87.5576711907474,0.9813205191479665,0.3415353553039923
0.2848404943774676,87.51242278244385,1.0042265874073362,0.3129968423207858
0.28571208628186073,87.86802959034532,0.9641908950473056,0.3302419282953148
0.2865412521282844,87.66416258493177,1.0484612706840832,0.31765082905093406
0.289751452913768,87.36526101929098,1.05,0.33040657556903746
0.2912291401980419,87.29516142246268,0.9772961473429161,0.33614805051501606
0.29214464853521815,87.29536355432347,0.9903196048347359,0.365550486194349
0.29321077169806453,87.32249845834743,0.9787477969926861,0.37547589984034435
0.29359184426449336,87.22153614647405,0.9911379576958291,0.3679063301019034
0.2944488920695857,87.30332391257988,0.9713463226195194,0.34521593714642446
0.30087830981676966,87.11896790365545,0.9664114770013297,0.3621529843428351
0.3042422429595377,86.84157756162396,1.03557112463989,0.3589478921290039
0.3046137691733707,86.81586570838445,0.9890514181137134,0.35421454885889364
0.3109823217156622,86.75930068357991,1.0358989445993696,0.3601076906598944
0.31171107608941095,86.57160571946784,1.0258142046507923,0.36351694162195014
0.3143559810763267,86.93277460574221,0.9542303105628972,0.362802378407009
0.31692200515627766,86.74721601943787,0.9679740125723718,0.3870406316630997
0.3180034749718639,86.32262836507597,1.0026522065887553,0.3335458306330487
0.3189756302937613,86.5058455648399,1.0222638247321567,0.38180409768884027
0.31931363759041487,86.58707495417171,0.9904283819300015,0.35327367876456545
0.32004960103061175,86.77226205021958,0.95,0.36404061224342593
0.32078006497173583,86.4337515032334,0.9736605223973032,0.36966544563679576
0.32295647294124596,86.33243257213668,0.9596206095925975,0.3879770359611037
0.32320293202075523,86.23273896516372,1.0174629311040584,0.3705727973926521
0.32518332202674705,85.94677664998187,0.9817065128704185,0.37017502678966324
0.32533033076326434,86.22272052988266,0.9804592931862451,0.37010737404961425
0.3253996981592677,86.155180155873,0.9806210746262639,0.39036093005894523
0.32866454536991596,86.24223915970988,0.9545885682216152,0.3892586593539736
0.3308980248526492,86.05437341792843,0.9641235081389444,0.4171715959745506
0.33761517140362796,86.30159164890475,1.05,0.3912486692812388
